#{"t_start": 1642372656.5629053, "env_id": null}
r,l,t 
0.438558,12,438.461505
0.305465,12,438.50108
0.371571,12,438.535317
0.455543,12,438.568811
0.224913,12,438.60666
0.483043,12,438.64265
0.340865,12,438.680938
0.803211,12,438.714425
0.213457,12,438.764012
0.618722,12,438.793965
0.622958,12,438.828415
0.599225,12,438.859812
0.413618,12,438.885876
0.434698,12,438.914958
0.576063,12,438.942729
0.6971,12,438.967789
0.230795,12,439.005977
0.640629,12,439.04502
0.241227,12,439.071296
0.391203,12,439.09873
0.714288,12,439.131039
0.252012,12,439.157039
0.798245,12,439.190426
0.491307,12,439.225633
0.282882,12,439.255068
0.475165,12,439.27893
0.677541,12,439.312719
0.55523,12,439.344354
0.802143,12,439.367146
0.584383,12,439.390974
0.150029,12,439.414936
0.718324,12,439.43905
0.912027,12,439.464214
0.643588,12,439.494096
0.334047,12,439.520787
0.497938,12,439.546782
0.295309,12,439.569744
0.237367,12,439.597102
0.261803,12,439.642191
0.635375,12,439.668722
0.569908,12,439.694029
0.313734,12,439.716375
0.316927,12,439.740396
0.743127,12,439.764087
0.833789,12,439.787901
0.269151,12,439.812029
0.403804,12,439.841026
0.494272,12,439.869345
0.053905,12,439.890347
0.460232,12,439.913105
0.215793,12,439.934769
0.059647,12,439.955739
0.518064,12,439.985191
0.527507,12,440.011458
0.366028,12,440.033677
0.162897,12,440.055172
0.531736,12,440.078886
0.328085,12,440.105529
0.648291,12,440.132427
0.514597,12,440.15691
0.528106,12,440.180301
0.200533,12,440.2078
0.46364,12,440.23768
0.401872,12,440.26344
0.113197,12,440.286694
0.50694,12,440.315
0.555728,12,440.340255
0.501952,12,440.363349
0.613812,12,440.386478
0.594656,12,440.409486
0.867196,12,440.433087
0.329797,12,440.457062
0.321115,12,440.483877
0.523066,12,440.510812
0.333354,12,440.542321
0.689573,12,440.564931
0.556904,12,440.589573
0.647798,12,440.612572
0.794613,12,440.637279
0.820669,12,440.660202
0.755974,12,440.684079
0.762407,12,440.707897
0.752045,12,440.734229
0.508044,12,440.759311
0.476442,12,440.78234
0.712097,12,440.812708
0.594118,12,440.852771
0.278555,12,440.874768
0.613941,12,440.897392
0.264506,12,440.926247
0.439009,12,440.950069
0.614116,12,440.976212
0.45412,12,441.01685
0.423777,12,441.049484
0.43734,12,441.08426
0.556985,12,441.12003
0.519886,12,441.140906
0.337319,12,441.164644
0.655722,12,441.187997
0.278884,12,441.211274
0.313293,12,441.233046
0.029259,12,441.257684
0.592045,12,441.281505
0.756081,12,441.304206
0.3967,12,441.327146
0.175965,12,441.362226
0.24739,12,441.394374
0.324398,12,441.41902
0.770212,12,441.441782
0.631726,12,441.471984
0.815421,12,441.502846
0.905416,12,441.526399
0.030446,12,441.562306
0.65363,12,441.588591
0.826895,12,441.614816
0.48486,12,441.644696
0.788352,12,441.668165
0.303122,12,441.690314
0.756249,12,441.71277
0.57469,12,441.736839
0.7318,12,441.763635
0.20686,12,441.793291
0.581477,12,441.820608
0.323894,12,441.846323
0.533866,12,441.876088
0.070827,12,441.904953
0.640825,12,441.926485
0.446115,12,441.947665
0.199052,12,441.968725
0.472027,12,441.993035
0.685989,12,442.015495
0.525082,12,442.038184
0.391185,12,442.059139
0.636273,12,442.080173
0.212098,12,442.103616
0.414016,12,442.127545
0.290885,12,442.156293
0.521896,12,442.19759
0.818575,12,442.226018
0.364194,12,442.246574
0.677359,12,442.267627
0.512172,12,442.289312
0.393561,12,442.311198
0.337531,12,442.331237
0.884879,12,442.353733
0.357174,12,442.383402
0.706421,12,442.406183
0.768456,12,442.430693
0.592545,12,442.459938
0.395635,12,442.484055
0.577576,12,442.506105
0.897634,12,442.528594
0.500737,12,442.549398
0.49859,12,442.573082
0.344116,12,442.601002
0.517975,12,442.62165
0.123294,12,442.645445
0.488032,12,442.667101
0.338453,12,442.695108
0.291283,12,442.718093
0.623025,12,442.739569
0.24149,12,444.342724
0.361248,12,444.383742
0.873771,12,444.424234
0.575621,12,444.467892
0.563559,12,444.506458
0.333884,12,444.541753
0.862869,12,444.579262
0.791301,12,444.622112
0.253595,12,444.670293
0.467171,12,444.702667
0.571429,12,444.736181
0.609119,12,444.772947
0.352557,12,444.811161
0.717956,12,444.851708
0.416904,12,444.914334
0.704743,12,444.94588
0.839291,12,444.980031
0.751842,12,445.008626
0.485908,12,445.037978
0.490153,12,445.075175
0.423004,12,445.117177
0.570565,12,445.150797
0.779572,12,445.18056
0.194432,12,445.206912
0.507432,12,445.2365
0.510731,12,445.271375
0.637494,12,445.307125
0.228464,12,445.336405
0.713769,12,445.360793
0.709354,12,445.395566
0.80391,12,445.419739
0.571242,12,445.44728
0.123144,12,445.477989
0.332992,12,445.50375
0.372772,12,445.529829
0.180897,12,445.554398
0.349882,12,445.586832
0.50574,12,445.633416
0.465438,12,445.664254
0.85801,12,445.689259
0.608758,12,445.712948
0.763702,12,445.740051
0.666304,12,445.769795
0.259165,12,445.798024
0.419119,12,445.833066
0.618815,12,445.855183
0.652345,12,445.887737
0.129024,12,445.929319
0.168083,12,445.951028
0.78631,12,445.974091
0.334411,12,446.00735
0.204452,12,446.034876
0.751049,12,446.059086
0.661177,12,446.084805
0.09058,12,446.111572
0.65141,12,446.137634
0.644384,12,446.17101
0.922705,12,446.20088
0.549362,12,446.225838
0.404702,12,446.250382
0.399493,12,446.278155
0.314795,12,446.303088
0.575359,12,446.32988
0.338576,12,446.35367
0.400446,12,446.379424
0.795596,12,446.405779
0.445563,12,446.430487
0.833342,12,446.456724
0.298222,12,446.487614
0.574858,12,446.526223
0.393592,12,446.55973
0.611942,12,446.595141
0.493502,12,446.6352
0.290007,12,446.670023
0.377101,12,446.699744
0.413773,12,446.723128
0.450392,12,446.747398
0.697181,12,446.774352
0.638427,12,446.80272
0.472447,12,446.82714
0.199462,12,446.849993
0.425766,12,446.871049
0.715031,12,446.893237
0.345099,12,446.914212
0.183262,12,446.935654
0.413607,12,446.957675
0.25131,12,446.981723
0.224702,12,447.004958
0.511786,12,447.033336
0.529233,12,447.065078
0.454741,12,447.096106
0.19,12,447.124044
0.842176,12,447.157738
0.314775,12,447.180693
0.565321,12,447.208296
0.399908,12,447.230226
0.074486,12,447.251678
0.157985,12,447.286526
0.700295,12,447.310967
0.301545,12,447.334683
0.280734,12,447.361142
0.40404,12,447.398114
0.699184,12,447.428853
0.386873,12,447.466463
0.596318,12,447.496396
0.499731,12,447.528054
0.764424,12,447.556755
0.243557,12,447.585694
0.778375,12,447.620192
0.717745,12,447.663176
0.894188,12,447.691274
0.710824,12,447.717873
0.499792,12,447.74636
0.256678,12,447.774577
0.401456,12,447.801419
0.208412,12,447.837445
0.136835,12,447.871976
0.06035,12,447.902898
0.365434,12,447.93608
0.548547,12,447.964022
0.363476,12,447.994216
0.473179,12,448.023361
0.205261,12,448.051579
0.826427,12,448.080236
0.451456,12,448.109035
0.186094,12,448.137155
0.612228,12,448.167005
0.377694,12,448.201174
0.232677,12,448.231169
0.776339,12,448.26207
0.345866,12,448.295618
0.284047,12,448.327247
0.207642,12,448.357185
0.758698,12,448.390094
0.334811,12,448.423419
0.634574,12,448.458305
0.445172,12,448.48796
0.836803,12,448.516274
0.316373,12,448.544635
0.674662,12,448.577801
0.296003,12,448.612153
0.4722,12,448.645154
0.673659,12,448.680552
0.593828,12,448.709193
0.498819,12,448.738947
0.242456,12,448.770503
0.711976,12,448.80196
0.709628,12,448.834893
0.799194,12,448.865288
0.24507,12,448.899918
0.615339,12,448.933603
0.528988,12,448.964265
0.823458,12,449.008179
0.341535,12,449.044032
0.546541,12,449.075307
0.327312,12,449.105839
0.833205,12,449.140835
0.375045,12,449.171233
0.596958,12,449.207098
0.506515,12,449.252201
0.661734,12,449.289732
0.537023,12,449.33551
0.359669,12,449.379555
0.638197,12,449.421942
0.598169,12,449.460281
0.323218,12,449.499742
0.553646,12,449.549123
0.69501,12,449.602343
0.283628,12,449.645756
0.516128,12,449.694895
0.272382,12,449.742427
0.234195,12,452.111667
0.155015,12,452.157975
0.40627,12,452.202697
0.818787,12,452.246497
0.84889,12,452.298577
0.580305,12,452.360038
0.151076,12,452.415235
0.364454,12,452.471731
0.702782,12,452.537937
0.411799,12,452.603299
0.162911,12,452.685927
0.239205,12,452.75406
0.554386,12,452.80676
0.495564,12,452.856193
0.62715,12,452.903333
0.60392,12,452.945235
0.764408,12,453.001782
0.778697,12,453.070081
0.57347,12,453.133866
0.558753,12,453.194853
0.703926,12,453.266361
0.379948,12,453.335774
0.484011,12,453.39772
0.843224,12,453.466869
0.387948,12,453.528523
0.704533,12,453.584357
0.434503,12,453.627076
0.921208,12,453.672435
0.453998,12,453.702672
0.348887,12,453.739401
0.633336,12,453.773906
0.541911,12,453.813492
0.702265,12,453.84685
0.602494,12,453.87807
0.334754,12,453.91214
0.186853,12,453.942182
0.210171,12,453.975696
0.089977,12,454.012376
0.666023,12,454.04841
0.467901,12,454.085642
0.532485,12,454.122471
0.588054,12,454.163181
0.729696,12,454.230995
0.677303,12,454.294075
0.163095,12,454.350142
0.348227,12,454.394523
0.421772,12,454.432699
0.477045,12,454.470397
0.438453,12,454.503248
0.665179,12,454.534257
0.383413,12,454.565767
0.816141,12,454.596603
0.847103,12,454.631712
0.335035,12,454.664917
0.034391,12,454.699281
0.526826,12,454.730393
0.290307,12,454.764772
0.722882,12,454.795027
0.260974,12,454.82329
0.654541,12,454.852182
0.573646,12,454.886025
0.49657,12,454.916332
0.299607,12,454.944938
0.726118,12,454.983302
0.767617,12,455.025737
0.391916,12,455.061965
0.447172,12,455.097708
0.375307,12,455.137211
0.397581,12,455.171489
0.33406,12,455.207659
0.764233,12,455.258139
0.853737,12,455.319391
0.680852,12,455.383395
0.5906,12,455.450076
0.56668,12,455.512389
0.62685,12,455.583546
0.451067,12,455.632143
0.687703,12,455.684954
0.711774,12,455.731587
0.565936,12,455.778195
0.539834,12,455.815154
0.617408,12,455.86508
0.454741,12,455.941365
0.09653,12,456.007216
0.701008,12,456.047658
0.553457,12,456.110452
0.306708,12,456.175227
0.725045,12,456.237438
0.085671,12,456.302681
0.339128,12,456.373389
0.740153,12,456.43632
0.577175,12,456.487319
0.701028,12,456.52987
0.44994,12,456.58808
0.480977,12,456.618683
0.36568,12,456.646853
0.440666,12,456.673275
0.224046,12,456.701629
0.722778,12,456.729887
0.751238,12,456.757618
0.090749,12,456.78839
0.171163,12,456.818907
0.518251,12,456.852929
0.689292,12,456.883097
0.737347,12,456.914335
0.358213,12,456.945643
0.117025,12,456.979302
0.577315,12,457.012268
0.606875,12,457.044523
0.562553,12,457.080798
0.186037,12,457.115156
0.561354,12,457.16376
0.151922,12,457.226629
0.304178,12,457.286286
0.468635,12,457.342985
0.738414,12,457.396549
0.531719,12,457.458683
0.638284,12,457.488937
0.837734,12,457.519582
0.532379,12,457.563306
0.275209,12,457.59248
0.706237,12,457.620617
0.763317,12,457.657181
0.150032,12,457.688964
0.851194,12,457.718928
0.401306,12,457.749241
0.471034,12,457.779528
0.408692,12,457.810104
0.583961,12,457.846525
0.624538,12,457.880252
0.867092,12,457.913789
0.366769,12,457.94911
0.378766,12,457.987333
0.695435,12,458.021955
0.432948,12,458.058072
0.121631,12,458.088468
0.300429,12,458.11784
0.394783,12,458.155213
0.722025,12,458.187993
0.664724,12,458.22233
0.53144,12,458.253292
0.610636,12,458.28502
0.469374,12,458.312826
0.368603,12,458.338053
0.429713,12,458.363415
0.382886,12,458.388445
0.606986,12,458.413065
0.423137,12,458.43892
0.645243,12,458.46761
0.298418,12,458.499105
0.633763,12,458.531267
0.603324,12,458.564895
0.256807,12,458.600371
0.0683,12,458.633519
0.466791,12,458.66822
0.35991,12,458.699572
0.326441,12,458.730834
0.541176,12,458.765416
0.122034,12,458.7986
0.347628,12,458.831025
0.316939,12,458.86098
0.506743,12,458.8887
0.668942,12,458.916335
0.746551,12,458.949439
0.686273,12,458.99032
0.575779,12,459.019934
0.61843,12,459.052872
0.122179,12,459.087421
0.366749,12,459.117743
0.325888,12,459.149547
0.45689,12,461.024452
0.40035,12,461.094639
0.476518,12,461.154245
0.596342,12,461.207679
0.199461,12,461.25619
0.49182,12,461.310095
0.576558,12,461.391408
0.375384,12,461.469288
0.351505,12,461.537268
0.646279,12,461.595574
0.134267,12,461.647688
0.452913,12,461.691352
0.208841,12,461.730421
0.916636,12,461.764084
0.705923,12,461.806792
0.802835,12,461.84965
0.415469,12,461.889944
0.477092,12,461.93307
0.39783,12,461.97665
0.154182,12,462.030779
0.184046,12,462.081842
0.662067,12,462.116873
0.492356,12,462.149372
0.345361,12,462.181675
0.344204,12,462.214373
0.287219,12,462.256761
0.499827,12,462.295628
0.698855,12,462.331909
0.651772,12,462.368528
0.607738,12,462.406183
0.730286,12,462.446358
0.461221,12,462.482074
0.359377,12,462.526899
0.497588,12,462.560805
0.718092,12,462.589501
0.802781,12,462.622209
0.580841,12,462.657052
0.412431,12,462.689011
0.161018,12,462.720796
0.539709,12,462.765717
0.177051,12,462.802142
0.374431,12,462.839123
0.743723,12,462.868319
0.120369,12,462.89313
0.560736,12,462.918175
0.879204,12,462.945787
0.556027,12,462.986576
0.494703,12,463.014335
0.788828,12,463.046383
0.47465,12,463.079964
0.196609,12,463.105908
0.239768,12,463.132143
0.486334,12,463.163167
0.537357,12,463.193045
0.80241,12,463.222214
0.641759,12,463.255335
0.268863,12,463.287794
0.471132,12,463.321398
0.858796,12,463.353635
0.624215,12,463.386266
0.334402,12,463.420557
0.177177,12,463.452596
0.478899,12,463.484143
0.552057,12,463.516256
0.828395,12,463.547839
0.528113,12,463.578241
0.543063,12,463.611114
0.165508,12,463.6425
0.798944,12,463.67373
0.340146,12,463.70326
0.123098,12,463.734813
0.134933,12,463.765815
0.110711,12,463.799831
0.305184,12,463.831533
0.488872,12,463.865319
0.522479,12,463.899013
0.498561,12,463.931068
0.408881,12,463.962782
0.677759,12,463.99748
0.563794,12,464.030741
0.33737,12,464.062992
0.42498,12,464.095926
0.527469,12,464.129241
0.431376,12,464.160837
0.641204,12,464.190873
0.485452,12,464.223694
0.272696,12,464.253564
0.446283,12,464.287821
0.82394,12,464.323272
0.236067,12,464.35849
0.871409,12,464.405833
0.555019,12,464.442078
0.429288,12,464.477743
0.198385,12,464.514166
0.334912,12,464.547335
0.561718,12,464.57718
0.456159,12,464.605977
0.2064,12,464.636619
0.706817,12,464.674863
0.643786,12,464.71206
0.596524,12,464.750472
0.521655,12,464.780753
0.798852,12,464.806516
0.346411,12,464.831937
0.530199,12,464.856514
0.723535,12,464.8823
0.110481,12,464.90618
0.7645,12,464.933713
0.629062,12,464.971866
0.29623,12,465.005704
0.734242,12,465.03579
0.605161,12,465.066976
0.664222,12,465.102842
0.429378,12,465.135402
0.17658,12,465.166963
0.423237,12,465.196944
0.725601,12,465.229012
0.515383,12,465.258671
0.275703,12,465.291286
0.574422,12,465.32301
0.420762,12,465.355244
0.764441,12,465.388004
0.833869,12,465.423447
0.537963,12,465.460834
0.456812,12,465.496485
0.43592,12,465.530462
0.585799,12,465.561743
0.39995,12,465.595062
0.245622,12,465.629555
0.262249,12,465.663589
0.741456,12,465.694871
0.816768,12,465.725627
0.507973,12,465.759068
0.472568,12,465.795011
0.660324,12,465.821925
0.841346,12,465.848433
0.299196,12,465.874726
0.438801,12,465.908727
0.331923,12,465.948676
0.494606,12,465.98035
0.344984,12,466.005391
0.31546,12,466.036904
0.905954,12,466.068775
0.161699,12,466.113932
0.478738,12,466.147127
0.34217,12,466.177671
0.563286,12,466.206991
0.551749,12,466.238119
0.518923,12,466.267851
0.478174,12,466.301061
0.760992,12,466.330931
0.697121,12,466.366211
0.484856,12,466.403799
0.514681,12,466.432802
0.515495,12,466.463089
0.486104,12,466.490869
0.762412,12,466.521926
0.753426,12,466.553437
0.464378,12,466.579535
0.459279,12,466.611055
0.758266,12,466.637056
0.389988,12,466.66306
0.676111,12,466.687022
0.646667,12,466.717224
0.876575,12,466.756229
0.813889,12,466.788001
0.452814,12,466.819901
0.571115,12,466.848113
0.055506,12,466.876004
0.684495,12,466.906927
0.470732,12,466.937854
0.453927,12,468.575437
0.639624,12,468.608773
0.198973,12,468.6609
0.463788,12,468.695114
0.639161,12,468.728827
0.632416,12,468.760231
0.313936,12,468.787452
0.608014,12,468.830693
0.26344,12,468.874629
0.115594,12,468.905828
0.261687,12,468.936446
0.654978,12,468.96996
0.463084,12,468.999828
0.71861,12,469.025765
0.672916,12,469.05383
0.566676,12,469.080264
0.52825,12,469.106135
0.575224,12,469.140276
0.638142,12,469.16824
0.416192,12,469.19098
0.510521,12,469.219282
0.567524,12,469.243207
0.605704,12,469.266175
0.441303,12,469.292723
0.63133,12,469.33708
0.488326,12,469.376927
0.244321,12,469.406124
0.547431,12,469.44613
0.76031,12,469.476081
0.483049,12,469.496309
0.391289,12,469.517287
0.479933,12,469.539622
0.937801,12,469.561574
0.248874,12,469.585281
0.638006,12,469.608134
0.92865,12,469.631888
0.482947,12,469.660796
0.893361,12,469.68263
0.310008,12,469.707879
0.513627,12,469.738065
0.346369,12,469.764213
0.335313,12,469.800488
0.483669,12,469.823436
0.103606,12,469.846562
0.422099,12,469.868479
0.441883,12,469.890512
0.381664,12,469.920702
0.168815,12,469.947295
0.759022,12,469.975368
0.531517,12,470.002423
0.333174,12,470.033377
0.751451,12,470.059646
0.430282,12,470.089536
0.615477,12,470.116101
0.262076,12,470.139817
0.570007,12,470.165473
0.311604,12,470.190373
0.676424,12,470.217665
0.49819,12,470.242638
0.600353,12,470.272761
0.415867,12,470.30248
0.361123,12,470.334791
0.339842,12,470.380775
0.88022,12,470.411802
0.336772,12,470.435138
0.753777,12,470.460757
0.428248,12,470.488694
0.531168,12,470.514369
0.641042,12,470.538594
0.162986,12,470.561862
0.658181,12,470.588057
0.273826,12,470.613374
0.584078,12,470.637376
0.776725,12,470.662035
0.582834,12,470.690763
0.764343,12,470.718577
0.37838,12,470.740854
0.557243,12,470.764512
0.445622,12,470.787145
0.579773,12,470.808342
0.239551,12,470.831265
0.549452,12,470.853982
0.81799,12,470.875019
0.6758,12,470.899773
0.452413,12,470.926628
0.085781,12,470.964332
0.434028,12,470.994932
0.335633,12,471.024126
0.762509,12,471.055274
0.805698,12,471.083403
0.548801,12,471.111524
0.25209,12,471.137731
0.456449,12,471.16925
0.291577,12,471.198254
0.551074,12,471.240805
0.720795,12,471.304461
0.730211,12,471.335023
0.258351,12,471.36466
0.491201,12,471.395462
0.58437,12,471.429266
0.560523,12,471.45734
0.158192,12,471.487437
0.317531,12,471.520704
0.641568,12,471.548677
0.164174,12,471.575488
0.14927,12,471.601123
0.228626,12,471.635774
0.593787,12,471.666108
0.464932,12,471.701504
0.73146,12,471.732832
0.831242,12,471.766247
0.829983,12,471.80881
0.302406,12,471.848341
0.395118,12,471.883497
0.778152,12,471.926509
0.594407,12,471.990106
0.321527,12,472.045879
0.537382,12,472.086883
0.587633,12,472.12307
0.327676,12,472.150837
0.089972,12,472.179388
0.116017,12,472.209874
0.77556,12,472.244513
0.595315,12,472.280025
0.67563,12,472.30531
0.260826,12,472.331081
0.842108,12,472.357862
0.40396,12,472.386135
0.749788,12,472.415216
0.599014,12,472.4397
0.39138,12,472.465984
0.444742,12,472.493555
0.328382,12,472.520336
0.548169,12,472.551065
0.375126,12,472.580388
0.186345,12,472.608129
0.534934,12,472.66569
0.766569,12,472.719402
0.814426,12,472.769299
0.531325,12,472.805498
0.551085,12,472.849528
0.391649,12,472.8851
0.192931,12,472.928542
0.188707,12,472.981518
0.276253,12,473.036424
0.463646,12,473.080936
0.488736,12,473.111197
0.62993,12,473.14327
0.540843,12,473.17368
0.700818,12,473.206687
0.685088,12,473.237007
0.678535,12,473.269651
0.431117,12,473.302916
0.352565,12,473.333157
0.441264,12,473.364044
0.801034,12,473.394077
0.165715,12,473.425773
0.72698,12,473.458256
0.236227,12,473.487317
0.638166,12,473.517857
0.171635,12,473.547832
0.313618,12,473.576718
0.628108,12,473.605021
0.345072,12,473.636836
0.536224,12,473.665408
0.877184,12,473.697094
0.328596,12,473.731738
0.486915,12,473.761789
0.757429,12,473.78889
0.860061,12,473.829937
0.352815,12,473.858422
0.76397,12,475.691123
0.480377,12,475.730845
0.651089,12,475.777727
0.278843,12,475.834077
0.540041,12,475.878742
0.602026,12,475.926002
0.830545,12,475.973291
0.802039,12,476.027569
0.509925,12,476.071257
0.4215,12,476.103247
0.504824,12,476.132808
0.376642,12,476.165941
0.416597,12,476.194903
0.543681,12,476.22169
0.246623,12,476.259685
0.776262,12,476.290204
0.471423,12,476.315209
0.28685,12,476.341127
0.474029,12,476.375041
0.338327,12,476.40424
0.737814,12,476.428986
0.495543,12,476.454502
0.343258,12,476.503825
0.65996,12,476.564294
0.71688,12,476.605159
0.246525,12,476.640016
0.28193,12,476.674749
0.50313,12,476.714947
0.306865,12,476.764282
0.725995,12,476.82604
0.58977,12,476.864822
0.33574,12,476.89479
0.503458,12,476.932663
0.592099,12,476.964887
0.47974,12,477.01736
0.632849,12,477.049003
0.319461,12,477.079459
0.552993,12,477.117728
0.26701,12,477.149646
0.441051,12,477.180946
0.530961,12,477.214661
0.597361,12,477.25035
0.70022,12,477.281753
0.747826,12,477.316019
0.909891,12,477.351317
0.717887,12,477.399908
0.317735,12,477.43467
0.31463,12,477.468897
0.598149,12,477.505342
0.557481,12,477.538856
0.694677,12,477.572524
0.632989,12,477.61245
0.441663,12,477.646471
0.479754,12,477.685891
0.297341,12,477.720648
0.666886,12,477.75433
0.673256,12,477.78701
0.827287,12,477.820703
0.770763,12,477.854914
0.886195,12,477.890286
0.51129,12,477.928412
0.326889,12,477.960447
0.278829,12,478.003598
0.415421,12,478.038734
0.602971,12,478.071908
0.421817,12,478.118659
0.736099,12,478.152325
0.829328,12,478.187244
0.663256,12,478.222188
0.89809,12,478.256911
0.927814,12,478.288328
0.631809,12,478.3226
0.475815,12,478.352413
0.502973,12,478.383071
0.079001,12,478.413435
0.16917,12,478.441955
0.461296,12,478.47102
0.644445,12,478.502002
0.23538,12,478.536153
0.546421,12,478.56246
0.817847,12,478.591449
0.501955,12,478.633955
0.707644,12,478.664888
0.26777,12,478.697493
0.229287,12,478.73108
0.55178,12,478.760179
0.519774,12,478.789509
0.325563,12,478.821083
0.277122,12,478.848688
0.397937,12,478.875506
0.593268,12,478.901466
0.752659,12,478.929175
0.143202,12,478.957395
0.595798,12,478.986128
0.484642,12,479.013878
0.319895,12,479.040443
0.73837,12,479.07059
0.47485,12,479.099581
0.554736,12,479.135041
0.663159,12,479.165044
0.378985,12,479.195976
0.582298,12,479.226317
0.086364,12,479.253386
0.617343,12,479.284147
0.596289,12,479.313244
0.326174,12,479.34162
0.185402,12,479.370279
0.17621,12,479.400038
0.266415,12,479.425956
0.335382,12,479.4544
0.465817,12,479.482111
0.866075,12,479.51084
0.658257,12,479.543653
0.906277,12,479.571407
0.766043,12,479.603579
0.81315,12,479.633863
0.394796,12,479.660944
0.500931,12,479.690373
0.566525,12,479.71805
0.368003,12,479.747462
0.654729,12,479.780263
0.583108,12,479.815378
0.733882,12,479.840997
0.90776,12,479.865934
0.828147,12,479.891152
0.459212,12,479.916524
0.85755,12,479.953432
0.60928,12,479.980057
0.667158,12,480.002468
0.702267,12,480.042637
0.402489,12,480.082576
0.792029,12,480.129884
0.61555,12,480.183942
0.599955,12,480.24793
0.506754,12,480.342933
0.798206,12,480.403239
0.833883,12,480.4657
0.549471,12,480.53892
0.506778,12,480.647833
0.678011,12,480.76267
0.361003,12,480.924231
0.508784,12,481.011931
0.517821,12,481.085105
0.49966,12,481.162994
0.397629,12,481.228165
0.670484,12,481.28802
0.74891,12,481.346987
0.260845,12,481.42206
0.699302,12,481.517444
0.496561,12,481.638641
0.333241,12,481.751992
0.327159,12,481.883839
0.408967,12,481.966561
0.453684,12,482.039628
0.569442,12,482.110763
0.715009,12,482.171301
0.287003,12,482.240603
0.428903,12,482.331993
0.483687,12,482.405869
0.371368,12,482.478362
0.359709,12,482.554926
0.476441,12,482.651661
0.648911,12,482.728318
0.399089,12,482.832743
0.258694,12,482.934766
0.677803,12,483.023913
0.39225,12,483.086302
0.374943,12,483.13952
0.372285,12,483.198062
0.236045,12,483.262069
0.334628,12,486.605778
0.04232,12,486.700895
0.467318,12,486.779622
0.532746,12,486.841394
0.475158,12,486.900184
0.861047,12,486.956775
0.788903,12,487.01858
0.738925,12,487.084745
0.650456,12,487.147225
0.639764,12,487.201879
0.652318,12,487.261349
0.195202,12,487.323187
0.755124,12,487.435956
0.613688,12,487.495062
0.341907,12,487.559654
0.452451,12,487.633211
0.399803,12,487.685232
0.338939,12,487.748677
0.24569,12,487.820868
0.473256,12,487.965816
0.099629,12,488.041495
0.490569,12,488.102434
0.45355,12,488.166911
0.23615,12,488.232984
0.161806,12,488.308039
0.592633,12,488.378161
0.818583,12,488.433519
0.392434,12,488.488209
0.678661,12,488.55407
0.513378,12,488.616177
0.307742,12,488.677824
0.40575,12,488.732626
0.603217,12,488.784362
0.831241,12,488.834537
0.726169,12,488.891175
0.549974,12,488.954373
0.555156,12,489.012425
0.357782,12,489.083106
0.352782,12,489.147077
0.704612,12,489.204739
0.933067,12,489.263999
0.424872,12,489.313446
0.51395,12,489.370483
0.855914,12,489.427326
0.315064,12,489.496705
0.4406,12,489.571973
0.474752,12,489.647421
0.794801,12,489.715197
0.417165,12,489.771554
0.301033,12,489.837778
0.730491,12,489.90307
0.649592,12,489.965269
0.812861,12,490.018646
0.729357,12,490.070807
0.697959,12,490.116683
0.823619,12,490.164778
0.54339,12,490.217802
0.593765,12,490.265704
0.544839,12,490.323669
0.726276,12,490.380051
0.39772,12,490.431213
0.487981,12,490.484394
0.677579,12,490.539135
0.406629,12,490.601882
0.759344,12,490.659971
0.480449,12,490.723262
0.574562,12,490.783452
0.719889,12,490.84086
0.789003,12,490.89637
0.528828,12,490.951793
0.474685,12,491.014425
0.44935,12,491.066303
0.665114,12,491.1135
0.517032,12,491.156629
0.597994,12,491.201458
0.634887,12,491.239858
0.326955,12,491.291566
0.463545,12,491.357756
0.398346,12,491.429759
0.576116,12,491.47419
0.253204,12,491.521777
0.456333,12,491.573142
0.186943,12,491.624084
0.819333,12,491.674618
0.746572,12,491.7305
0.382246,12,491.781316
0.845943,12,491.828707
0.527318,12,491.874692
0.917977,12,491.945354
0.588425,12,492.007725
0.001365,12,492.058207
0.192075,12,492.123631
0.623081,12,492.189032
0.468024,12,492.243436
0.801021,12,492.289409
0.496794,12,492.333283
0.595712,12,492.378841
0.478605,12,492.427148
0.779317,12,492.512532
0.793606,12,492.575686
0.603616,12,492.64039
0.467643,12,492.697736
0.392506,12,492.766287
0.156809,12,492.829757
0.616449,12,492.887917
0.452971,12,492.936481
0.653393,12,492.987193
0.546478,12,493.04394
0.78236,12,493.095117
0.481823,12,493.147532
0.412323,12,493.202052
0.825939,12,493.251973
0.58856,12,493.310596
0.633503,12,493.367142
0.493655,12,493.427587
0.344589,12,493.495593
0.399685,12,493.553611
0.731402,12,493.614622
0.1316,12,493.679281
0.361651,12,493.734237
0.39558,12,493.788014
0.28252,12,493.841672
0.767355,12,493.891795
0.478503,12,493.946492
0.852153,12,493.999291
0.512836,12,494.050231
0.734121,12,494.10407
0.388457,12,494.167555
0.568409,12,494.209718
0.890634,12,494.255818
0.425638,12,494.313737
0.379961,12,494.384563
0.382514,12,494.44463
0.929617,12,494.512901
0.722842,12,494.56948
0.425853,12,494.612441
0.603137,12,494.655395
0.458178,12,494.70637
0.702662,12,494.758944
0.812135,12,494.818298
0.38359,12,494.875688
0.416803,12,494.945735
0.537431,12,495.017783
0.221836,12,495.058363
0.871199,12,495.093324
0.584801,12,495.132936
0.212748,12,495.17441
0.097872,12,495.223822
0.665169,12,495.265544
0.389453,12,495.313376
