#{"t_start": 1642371885.697059, "env_id": null}
r,l,t 
0.925177,12,293.01418
0.96216,12,293.04018
0.927449,12,293.06585
0.949096,12,293.093416
0.929561,12,293.119412
0.986844,12,293.145472
0.930112,12,293.174675
0.943293,12,293.203458
0.975221,12,293.233757
0.959161,12,293.259184
0.983227,12,293.285397
0.927735,12,293.310415
0.984117,12,293.340783
0.904664,12,293.370655
0.964304,12,293.405572
0.978715,12,293.439111
0.957875,12,293.46761
0.957452,12,293.491664
0.9735,12,293.518187
0.959375,12,293.541182
0.952668,12,293.568941
0.939174,12,293.594267
0.942421,12,293.617908
0.928808,12,293.643911
0.966251,12,293.677391
0.982107,12,293.704172
0.985561,12,293.733024
0.983409,12,293.760265
0.924109,12,293.787245
0.979432,12,293.825548
0.97958,12,293.856565
0.923552,12,293.881522
0.990252,12,293.90405
0.976848,12,293.926546
0.993481,12,293.949483
0.958377,12,293.983518
0.931813,12,294.010728
0.930959,12,294.03477
0.974572,12,294.064385
0.97033,12,294.086636
0.951548,12,294.110204
0.908215,12,294.143565
0.94598,12,294.169179
0.976201,12,294.191922
0.981208,12,294.215823
0.989058,12,294.240871
0.95773,12,294.263999
0.949085,12,294.285968
0.91418,12,294.309391
0.932008,12,294.332093
0.951962,12,294.355378
0.972492,12,294.376621
0.978781,12,294.400063
0.929521,12,294.427552
0.858797,12,294.457555
0.985475,12,294.483693
0.963844,12,294.514537
0.920148,12,294.54726
0.901596,12,294.575738
0.972461,12,294.602734
0.987636,12,294.625774
0.978629,12,296.443897
0.871029,12,296.50084
0.980352,12,296.553266
0.995284,12,296.611006
0.977682,12,296.655741
0.962453,12,296.706954
0.963976,12,296.764486
0.9758,12,296.81152
0.94085,12,296.854441
0.914755,12,296.904442
0.946918,12,296.954792
0.975854,12,297.004138
0.901844,12,297.055055
0.962787,12,297.104032
0.872253,12,297.153813
0.816538,12,297.202241
0.971622,12,297.247149
0.996198,12,297.299012
0.988752,12,297.34536
0.987318,12,297.384258
0.965308,12,297.41929
0.851472,12,297.453715
0.954135,12,297.487198
0.971956,12,297.524953
0.959599,12,297.572007
0.982769,12,297.618339
0.796501,12,297.654072
0.975856,12,297.690996
0.864737,12,297.735743
0.992952,12,297.783066
0.971023,12,297.827781
0.913284,12,297.869949
0.825649,12,297.924012
0.968655,12,297.96725
0.93694,12,298.004619
0.940527,12,298.039949
0.955425,12,298.071263
0.961363,12,298.11113
0.988568,12,298.142873
0.966713,12,298.17431
0.975464,12,298.207498
0.966275,12,298.238681
0.930585,12,298.268577
0.898744,12,298.298626
0.97412,12,298.332693
0.985796,12,298.368328
0.869695,12,298.403122
0.942682,12,298.442088
0.957555,12,298.48242
0.92021,12,298.517735
0.961377,12,298.549132
0.947775,12,298.582139
0.859809,12,298.616461
0.944507,12,298.652514
0.831346,12,298.690972
0.960115,12,298.727668
0.947983,12,298.75435
0.934718,12,298.780884
0.921699,12,298.822412
0.983234,12,298.848595
0.884257,12,298.876486
0.975105,12,298.90244
0.897204,12,298.929597
0.974141,12,298.955477
0.951442,12,298.981897
0.958311,12,299.013706
0.856802,12,299.046393
0.967739,12,299.075675
0.974908,12,299.107415
0.972607,12,299.136782
0.895123,12,299.164394
0.971609,12,299.194372
0.957728,12,299.224079
0.975133,12,299.252079
0.947474,12,299.27974
0.970549,12,299.306816
0.949465,12,299.333816
0.976105,12,299.369201
0.939369,12,299.398812
0.966249,12,299.430464
0.964259,12,299.464412
0.799724,12,299.496175
0.985645,12,299.526882
0.935468,12,299.566469
0.939433,12,299.604408
0.964221,12,299.644918
0.942679,12,299.691694
0.987899,12,299.729193
0.971214,12,299.765774
0.933218,12,299.799653
0.892156,12,299.839827
0.972919,12,299.902144
0.982367,12,299.953773
0.923645,12,300.006712
0.969338,12,300.046221
0.999297,12,300.094953
0.931769,12,300.138595
0.910425,12,300.180472
0.954833,12,300.213369
0.975763,12,300.243883
0.923283,12,300.279462
0.964239,12,300.307583
0.964368,12,300.339308
0.938669,12,300.371386
0.909841,12,300.39886
0.960991,12,300.426233
0.985537,12,300.454257
0.920655,12,300.489158
0.964944,12,300.524086
0.968217,12,300.565295
0.972804,12,300.593199
0.916147,12,300.620143
0.97279,12,300.647697
0.922391,12,300.675719
0.968607,12,300.706962
0.98113,12,300.734019
0.978262,12,300.762998
0.935265,12,300.789238
0.971539,12,300.81933
0.939293,12,300.850368
0.948829,12,300.877444
0.878865,12,300.903929
0.8765,12,300.930255
0.966043,12,300.955299
0.893675,12,300.990459
0.957021,12,301.027652
0.896659,12,301.054108
0.986501,12,301.079807
0.957798,12,301.114765
0.978913,12,301.140809
0.971487,12,301.166256
0.958063,12,301.191186
0.851033,12,301.218152
0.940576,12,301.246122
0.969546,12,301.286521
0.971465,12,301.318967
0.93292,12,301.349938
0.980528,12,301.379981
0.959957,12,301.409168
0.956483,12,301.44591
0.928742,12,301.468177
0.974922,12,301.503284
0.822774,12,301.528473
0.976931,12,301.551628
0.966264,12,301.586627
0.953817,12,301.609822
0.948957,12,301.63312
0.984606,12,301.664438
0.872765,12,301.696265
0.955901,12,301.720697
0.948763,12,301.751041
0.943288,12,301.773153
0.923212,12,301.807134
0.95839,12,301.832729
0.965527,12,301.855783
0.960202,12,301.879995
0.952364,12,301.905702
0.966083,12,301.926915
0.955675,12,301.951655
0.96891,12,301.972648
0.966927,12,301.993648
0.960992,12,302.0165
0.933743,12,302.03917
0.957144,12,302.069572
0.973891,12,302.093362
0.94797,12,302.116361
0.956364,12,302.141197
0.980311,12,302.166544
0.935023,12,302.190171
0.893618,12,302.218154
0.983911,12,303.857612
0.970217,12,303.897367
0.979115,12,303.932832
0.992395,12,303.971522
0.974885,12,304.006422
0.908081,12,304.039561
0.971802,12,304.07297
0.934941,12,304.112796
0.942629,12,304.142734
0.980279,12,304.172847
0.956337,12,304.208219
0.985528,12,304.23813
0.953229,12,304.267615
0.938933,12,304.295136
0.97296,12,304.325069
0.920468,12,304.353514
0.965954,12,304.381515
0.998296,12,304.407883
0.924178,12,304.434877
0.963061,12,304.462576
0.960657,12,304.489628
0.981633,12,304.5205
0.970977,12,304.548507
0.983812,12,304.578371
0.942942,12,304.605664
0.968117,12,304.631069
0.949998,12,304.658626
0.948237,12,304.68606
0.967148,12,304.71263
0.981247,12,304.742044
0.926685,12,304.777925
0.923424,12,304.810712
0.952358,12,304.836475
0.97372,12,304.863543
0.978613,12,304.88752
0.952289,12,304.913388
0.910756,12,304.939449
0.955141,12,304.964694
0.962168,12,304.989241
0.956095,12,305.020956
0.961373,12,305.059515
0.981206,12,305.086623
0.992533,12,305.111511
0.921835,12,305.140308
0.923193,12,305.168081
0.86572,12,305.191343
0.982273,12,305.223238
0.922627,12,305.251395
0.96792,12,305.284714
0.967618,12,305.30775
0.941674,12,305.331562
0.93002,12,305.352455
0.899947,12,305.374612
0.921113,12,305.397377
0.981055,12,305.42707
0.935802,12,305.449951
0.971942,12,305.472998
0.964778,12,305.494951
0.972706,12,305.518112
0.779359,12,305.546603
0.935585,12,305.57954
0.971462,12,305.609292
0.985007,12,305.63309
0.982894,12,305.658371
0.995271,12,305.6948
0.967394,12,305.72652
0.95492,12,305.753532
0.941654,12,305.777497
0.900629,12,305.803624
0.896018,12,305.829978
0.896499,12,305.8552
0.899725,12,305.891931
0.9549,12,305.916194
0.961138,12,305.937123
0.952346,12,305.95985
0.982391,12,305.983704
0.967021,12,306.00931
0.957086,12,306.033015
0.969082,12,306.058131
0.97227,12,306.08517
0.904506,12,306.108985
0.947898,12,306.137572
0.960683,12,306.165647
0.898958,12,306.203994
0.934373,12,306.232773
0.954505,12,306.255148
0.984921,12,306.279094
0.954486,12,306.303814
0.877366,12,306.327993
0.973677,12,306.357778
0.99147,12,306.389817
0.978508,12,306.411412
0.957315,12,306.441986
0.945604,12,306.466479
0.967064,12,306.489478
0.950349,12,306.51451
0.976427,12,306.539866
0.935215,12,306.568672
0.945996,12,306.592418
0.914367,12,306.615366
0.938148,12,306.653434
0.933834,12,306.676244
0.981038,12,306.703351
0.821132,12,306.72636
0.896929,12,306.759742
0.977971,12,306.796043
0.959506,12,306.81907
0.986488,12,306.842669
0.959023,12,306.864661
0.969274,12,306.888306
0.977806,12,306.922117
0.944544,12,306.962247
0.946343,12,306.992553
0.966149,12,307.022645
0.961198,12,307.053849
0.97938,12,307.07725
0.961912,12,307.098921
0.977263,12,307.122881
0.951647,12,307.147894
0.995698,12,307.174915
0.956294,12,307.202439
0.982585,12,307.240929
0.973922,12,307.274651
0.973065,12,307.306925
0.983766,12,307.330596
0.986869,12,307.352552
0.910905,12,307.377748
0.917672,12,307.400577
0.939265,12,307.421588
0.927869,12,307.44374
0.963958,12,307.466275
0.941781,12,307.486645
0.897859,12,307.51333
0.834434,12,307.536248
0.98088,12,307.560102
0.924889,12,307.585102
0.984356,12,307.60892
0.981064,12,307.630403
0.958193,12,307.664064
0.925631,12,307.687168
0.904163,12,307.708411
0.946147,12,307.731575
0.986729,12,307.754487
0.960853,12,307.778371
0.966279,12,307.801187
0.982037,12,307.824426
0.964208,12,307.846531
0.933885,12,307.869725
0.984429,12,307.892094
0.950337,12,307.917263
0.974539,12,307.941333
0.959037,12,307.981533
0.924126,12,308.021298
0.987349,12,308.04348
0.95629,12,308.0698
0.986856,12,308.092047
0.983027,12,308.12305
0.950876,12,308.144005
0.986479,12,308.168493
0.957226,12,308.190588
0.948756,12,308.221946
0.960368,12,308.245456
0.980323,12,308.267673
0.973425,12,308.291879
0.978163,12,308.315506
0.967091,12,308.339536
0.934388,12,308.3743
0.978411,12,308.404734
0.931995,12,308.437138
0.966053,12,308.46839
0.952568,12,308.496328
0.975545,12,310.071876
0.944895,12,310.108507
0.982039,12,310.140735
0.974943,12,310.176074
0.977854,12,310.211136
0.992965,12,310.248419
0.963055,12,310.278754
0.960785,12,310.320352
0.985132,12,310.358256
0.937474,12,310.388344
0.972862,12,310.422362
0.9757,12,310.453359
0.917126,12,310.493493
0.957298,12,310.524538
0.971515,12,310.552506
0.963322,12,310.581393
0.972498,12,310.608264
0.972448,12,310.636327
0.940661,12,310.663328
0.93162,12,310.692115
0.974844,12,310.723373
0.936885,12,310.757089
0.937749,12,310.792915
0.957206,12,310.822913
0.966455,12,310.848821
0.97689,12,310.873816
0.961862,12,310.89813
0.913533,12,310.922127
0.988402,12,310.946897
0.986695,12,310.973006
0.921308,12,311.003702
0.938567,12,311.027726
0.92224,12,311.066304
0.959863,12,311.10034
0.98477,12,311.141685
0.911171,12,311.170505
0.982748,12,311.209545
0.97235,12,311.252294
0.977945,12,311.285494
0.984986,12,311.306942
0.952887,12,311.328229
0.944765,12,311.350592
0.962717,12,311.372291
0.956425,12,311.403554
0.910172,12,311.428434
0.920609,12,311.455732
0.93621,12,311.47541
0.962876,12,311.496755
0.961419,12,311.519539
0.987555,12,311.541043
0.986373,12,311.573174
0.987708,12,311.600668
0.978933,12,311.62513
0.92204,12,311.648987
0.970623,12,311.671615
0.914473,12,311.693415
0.96055,12,311.71887
0.978262,12,311.744787
0.919773,12,311.769795
0.967274,12,311.791975
0.961969,12,311.816923
0.901982,12,311.838912
0.97669,12,311.86771
0.88658,12,311.899562
0.955457,12,311.933487
0.918032,12,311.957228
0.978374,12,311.98054
0.933983,12,312.003617
0.983346,12,312.026095
0.919222,12,312.050232
0.985737,12,312.076088
0.908138,12,312.09942
0.989019,12,312.125352
0.963864,12,312.150728
0.928908,12,312.174039
0.950189,12,312.208836
0.936882,12,312.236824
0.907878,12,312.273909
0.985299,12,312.299829
0.946136,12,312.325661
0.982394,12,312.349652
0.992246,12,312.372818
0.960576,12,312.396822
0.951057,12,312.428605
0.964954,12,312.460243
0.977043,12,312.481994
0.962032,12,312.503997
0.930353,12,312.526288
0.957391,12,312.54847
0.980474,12,312.572502
0.989715,12,312.595263
0.977947,12,312.619423
0.93844,12,312.64311
0.942576,12,312.665378
0.907646,12,312.688892
0.932023,12,312.713518
0.951501,12,312.740998
0.886848,12,312.767447
0.926599,12,312.790783
0.904344,12,312.826892
0.992599,12,312.85121
0.974597,12,312.877772
0.972936,12,312.9037
0.98404,12,312.928349
0.890679,12,312.953873
0.97402,12,312.981958
0.976942,12,313.012774
0.931456,12,313.035828
0.990276,12,313.061079
0.965658,12,313.085065
0.974325,12,313.1087
0.955654,12,313.136916
0.974062,12,313.166209
0.892366,12,313.203367
0.926338,12,313.227577
0.810417,12,313.252521
0.977814,12,313.288233
0.93602,12,313.326844
0.933246,12,313.364701
0.987937,12,313.393755
0.912614,12,313.42696
0.955595,12,313.448666
0.942258,12,313.469288
0.938858,12,313.491814
0.993114,12,313.521073
0.915976,12,313.556801
0.963574,12,313.584432
0.959689,12,313.606934
0.984515,12,313.630085
0.969906,12,313.652105
0.97901,12,313.673439
0.953165,12,313.694651
0.897777,12,313.718754
0.953434,12,313.751191
0.963897,12,313.780601
0.927302,12,313.821708
0.955007,12,313.848249
0.982001,12,313.872948
0.959474,12,313.89444
0.949451,12,313.91584
0.935985,12,313.942829
0.948188,12,313.968016
0.93586,12,313.989684
0.958582,12,314.013356
0.94644,12,314.04036
0.972587,12,314.068733
0.979157,12,314.09231
0.918846,12,314.121269
0.974881,12,314.142809
0.961656,12,314.164267
0.957269,12,314.187082
0.937785,12,314.209257
0.971549,12,314.232308
0.973099,12,314.26819
0.972009,12,314.296987
0.973186,12,314.337715
0.9853,12,314.361148
0.892169,12,314.38544
0.9819,12,314.408441
0.937959,12,314.432008
0.991851,12,314.455165
0.975764,12,314.489906
0.905332,12,314.522746
0.99168,12,314.550707
0.971446,12,314.581104
0.964633,12,314.60454
0.93637,12,314.625635
0.938651,12,314.651949
0.977539,12,314.67573
0.981334,12,314.701229
0.926015,12,314.723937
0.978721,12,316.338739
0.981918,12,316.376931
0.956838,12,316.411133
0.962341,12,316.44591
0.978424,12,316.478551
0.98722,12,316.5111
0.92531,12,316.540312
0.979829,12,316.577626
0.987904,12,316.621507
0.975986,12,316.653985
0.943418,12,316.688701
0.954987,12,316.728415
0.966356,12,316.771253
0.978396,12,316.80583
0.969712,12,316.843906
0.976524,12,316.870974
0.93905,12,316.9027
0.965869,12,316.943343
0.977812,12,316.971341
0.990926,12,316.997181
0.948246,12,317.022393
0.992828,12,317.051196
0.949155,12,317.076975
0.975289,12,317.107158
0.977549,12,317.133734
0.980621,12,317.158404
0.984686,12,317.184224
0.971601,12,317.208185
0.889075,12,317.234622
0.970383,12,317.259372
0.985235,12,317.284181
0.95895,12,317.309961
0.980917,12,317.335706
0.953489,12,317.366668
0.970509,12,317.403086
0.904419,12,317.439434
0.933648,12,317.468713
0.948175,12,317.493884
0.922199,12,317.524041
0.952178,12,317.549222
0.968199,12,317.579876
0.963852,12,317.604181
0.983589,12,317.628339
0.994961,12,317.653626
0.959788,12,317.681096
0.968574,12,317.710909
0.937808,12,317.743133
0.955712,12,317.769685
0.97222,12,317.79299
0.960907,12,317.821349
0.93423,12,317.84534
0.961238,12,317.870151
0.956018,12,317.8936
0.990026,12,317.918982
0.962671,12,317.953493
0.971145,12,317.982686
0.902789,12,318.01625
0.983135,12,318.046417
0.927617,12,318.072777
0.77981,12,318.107457
0.978907,12,318.129905
0.98241,12,318.153145
0.986749,12,318.174313
0.97359,12,318.196971
0.943785,12,318.2226
0.955359,12,318.244455
0.92666,12,318.268487
0.953065,12,318.293136
0.922125,12,318.317465
0.97611,12,318.34075
0.979098,12,318.363257
0.986264,12,318.38693
0.917138,12,318.412877
0.973555,12,318.435386
0.888447,12,318.458102
0.946033,12,318.483416
0.990717,12,318.506594
0.977211,12,318.531278
0.966733,12,318.554488
0.98738,12,318.582826
0.897824,12,318.609545
0.977256,12,318.637654
0.972998,12,318.669717
0.975572,12,318.704467
0.964844,12,318.727721
0.972778,12,318.75318
0.940358,12,318.776218
0.986266,12,318.800195
0.948025,12,318.822205
0.965009,12,318.846478
0.986445,12,318.880238
0.978743,12,318.903187
0.941327,12,318.930546
0.951739,12,318.963961
0.992172,12,318.991473
0.968168,12,319.021754
0.946243,12,319.044958
0.940712,12,319.069022
0.992376,12,319.098915
0.973671,12,319.126653
0.966694,12,319.151047
0.97295,12,319.176682
0.943687,12,319.201959
0.98389,12,319.230482
0.940191,12,319.255446
0.896814,12,319.27734
0.985286,12,319.303095
0.968825,12,319.326236
0.98944,12,319.35287
0.990365,12,319.389746
0.973975,12,319.422314
0.956505,12,319.44501
0.973079,12,319.470624
0.951735,12,319.493493
0.986822,12,319.516683
0.983659,12,319.537982
0.945438,12,319.565894
0.953953,12,319.588893
0.935932,12,319.614456
0.963625,12,319.639259
0.952106,12,319.661265
0.955423,12,319.684078
0.949894,12,319.708063
0.947862,12,319.73556
0.976017,12,319.757813
0.981636,12,319.79057
0.957325,12,319.814293
0.989736,12,319.839148
0.962544,12,319.86176
0.936096,12,319.89276
0.973967,12,319.919945
0.977757,12,319.942944
0.978815,12,319.976724
0.967515,12,320.018246
0.956498,12,320.047094
0.944566,12,320.075031
0.943467,12,320.098713
0.918457,12,320.121599
0.986605,12,320.143842
0.977911,12,320.167624
0.904825,12,320.189868
0.96232,12,320.213024
0.9473,12,320.236219
0.882778,12,320.258309
0.953823,12,320.287037
0.956824,12,320.312565
0.959534,12,320.334377
0.937817,12,320.357209
0.969647,12,320.381247
0.964094,12,320.40687
0.981996,12,320.439038
0.975246,12,320.464539
0.945815,12,320.488538
0.977638,12,320.512263
0.963471,12,320.53489
0.986682,12,320.565307
0.992749,12,320.591861
0.994406,12,320.616694
0.939686,12,320.640532
0.980938,12,320.665702
0.963226,12,320.688203
0.991428,12,320.710207
0.986833,12,320.737778
0.955227,12,320.76466
0.880679,12,320.798262
0.961761,12,320.825737
0.981627,12,320.850487
0.97862,12,320.87605
0.939042,12,320.90977
0.989093,12,320.939019
0.984365,12,322.875708
0.953842,12,322.915425
0.989151,12,322.953663
0.925584,12,322.990121
0.907545,12,323.02731
0.962862,12,323.063789
0.968181,12,323.094756
0.984641,12,323.133084
0.964322,12,323.174766
0.958516,12,323.210718
0.971691,12,323.240309
0.966377,12,323.274092
0.96719,12,323.305725
0.979533,12,323.335758
0.995286,12,323.36693
0.966734,12,323.399638
0.966638,12,323.430286
0.958128,12,323.455389
0.925911,12,323.481526
0.970176,12,323.507354
0.940723,12,323.533321
0.939115,12,323.561337
0.96122,12,323.590547
0.982146,12,323.61757
0.968643,12,323.646333
0.976721,12,323.673312
0.965104,12,323.699928
0.983251,12,323.731763
0.967875,12,323.754996
0.972584,12,323.781446
0.958388,12,323.807495
0.98863,12,323.833265
0.942664,12,323.86277
0.954253,12,323.891406
0.950119,12,323.920672
0.960364,12,323.944645
0.993053,12,323.96993
0.979777,12,323.997032
0.938807,12,324.029269
0.962521,12,324.054903
0.908089,12,324.0875
0.98017,12,324.120726
0.98324,12,324.173112
0.987759,12,324.197299
0.951539,12,324.220232
0.978571,12,324.243238
0.928887,12,324.266361
0.897611,12,324.288948
0.977689,12,324.311302
0.990988,12,324.335293
0.966866,12,324.360295
0.976316,12,324.383954
0.991006,12,324.405714
0.963887,12,324.428707
0.985778,12,324.452904
0.916149,12,324.48657
0.98978,12,324.512475
0.954802,12,324.53729
0.96377,12,324.56367
0.979429,12,324.58733
0.992774,12,324.610153
0.917249,12,324.632993
0.985005,12,324.655044
0.948225,12,324.68193
0.969077,12,324.703966
0.927162,12,324.727012
0.956267,12,324.750188
0.97518,12,324.77321
0.996276,12,324.798321
0.98231,12,324.820844
0.974551,12,324.846793
0.973796,12,324.875524
0.922733,12,324.901024
0.972205,12,324.924847
0.980793,12,324.952429
0.993495,12,324.985042
0.985083,12,325.009931
0.986358,12,325.040996
0.986234,12,325.064288
0.9696,12,325.089257
0.964593,12,325.123598
0.980029,12,325.147764
0.959791,12,325.171527
0.99304,12,325.193832
0.982669,12,325.221265
0.992978,12,325.244266
0.971819,12,325.268261
0.91397,12,325.292314
0.917058,12,325.315324
0.933926,12,325.339869
0.926031,12,325.365018
0.919983,12,325.391194
0.968829,12,325.41573
0.982853,12,325.438902
0.984766,12,325.461906
0.975865,12,325.486657
0.976319,12,325.509789
0.954481,12,325.538404
0.984643,12,325.561843
0.990323,12,325.589017
0.977742,12,325.61408
0.955527,12,325.638097
0.982056,12,325.66998
0.988525,12,325.709652
0.991265,12,325.735326
0.966963,12,325.765054
0.939819,12,325.790992
0.982298,12,325.813664
0.948097,12,325.846588
0.973988,12,325.878317
0.968337,12,325.907762
0.982475,12,325.946359
0.976112,12,325.977032
0.95456,12,326.000191
0.980408,12,326.02354
0.972759,12,326.045544
0.981461,12,326.069058
0.972897,12,326.092302
0.976503,12,326.116471
0.964812,12,326.138463
0.977032,12,326.163171
0.938752,12,326.187639
0.974141,12,326.216053
0.982084,12,326.247376
0.987615,12,326.271765
0.990365,12,326.295933
0.969103,12,326.335011
0.981356,12,326.367051
0.95161,12,326.389122
0.997013,12,326.414749
0.98375,12,326.452656
0.995722,12,326.492915
0.938354,12,326.517257
0.97785,12,326.540893
0.96357,12,326.564198
0.96223,12,326.591865
0.955863,12,326.620231
0.97407,12,326.643836
0.959665,12,326.667294
0.985687,12,326.693049
0.981204,12,326.722418
0.950661,12,326.748636
0.986401,12,326.771494
0.961484,12,326.793722
0.956175,12,326.82119
0.992758,12,326.858291
0.976893,12,326.883899
0.983299,12,326.909816
0.94181,12,326.934814
0.985236,12,326.960231
0.954921,12,326.982987
0.960689,12,327.005434
0.965642,12,327.027708
0.878677,12,327.055568
0.981406,12,327.085793
0.983388,12,327.118479
0.950088,12,327.149478
0.959721,12,327.179227
0.962825,12,327.205076
0.99195,12,327.227257
0.946509,12,327.260505
0.986957,12,327.288926
0.985792,12,327.316373
0.89971,12,327.342241
0.994296,12,327.368223
0.943882,12,327.390749
0.951816,12,327.411233
0.992785,12,327.433873
0.955514,12,327.454918
0.996764,12,327.483932
0.978524,12,327.508414
0.991169,12,329.088639
0.981354,12,329.124375
0.949669,12,329.167586
0.954274,12,329.211454
0.960459,12,329.265823
0.970912,12,329.30508
0.989942,12,329.347196
0.991282,12,329.396719
0.993054,12,329.444686
0.970278,12,329.484248
0.994309,12,329.531526
0.971291,12,329.563771
0.914333,12,329.601233
0.97161,12,329.637821
0.967003,12,329.666821
0.986082,12,329.696075
0.955347,12,329.726259
0.989504,12,329.755252
0.970498,12,329.783834
0.956117,12,329.810733
0.977079,12,329.835839
0.992208,12,329.864208
0.9841,12,329.891042
0.983863,12,329.921104
0.973409,12,329.952891
0.980311,12,329.984638
0.997647,12,330.010868
0.952339,12,330.036294
0.99252,12,330.062845
0.99209,12,330.093528
0.990158,12,330.119681
0.975664,12,330.149272
0.973652,12,330.177612
0.978179,12,330.201473
0.948421,12,330.228475
0.988898,12,330.258521
0.981545,12,330.284138
0.984579,12,330.310627
0.986363,12,330.34784
0.991138,12,330.382578
0.948262,12,330.411912
0.968409,12,330.440588
0.96685,12,330.472622
0.96071,12,330.496596
0.964131,12,330.52113
0.982937,12,330.544216
0.989803,12,330.569737
0.978503,12,330.594972
0.959123,12,330.62517
0.994795,12,330.649285
0.960765,12,330.679425
0.971498,12,330.705675
0.980433,12,330.730404
0.827277,12,330.753101
0.978864,12,330.775144
0.971999,12,330.79991
0.971391,12,330.829781
0.933195,12,330.859598
0.974623,12,330.895151
0.958112,12,330.923885
0.920715,12,330.947434
0.946007,12,330.971277
0.967462,12,330.994213
0.989015,12,331.017688
0.942166,12,331.041062
0.947178,12,331.06734
0.986816,12,331.090653
0.981722,12,331.116897
0.9834,12,331.143376
0.985666,12,331.172212
0.989434,12,331.203451
0.924278,12,331.232796
0.979484,12,331.255694
0.991182,12,331.288455
0.967892,12,331.317549
0.942102,12,331.34356
0.984585,12,331.37716
0.967229,12,331.403926
0.956894,12,331.427799
0.992171,12,331.45394
0.950642,12,331.493561
0.992893,12,331.524703
0.914737,12,331.552107
0.98947,12,331.577389
0.955298,12,331.605039
0.964462,12,331.630255
0.972585,12,331.661417
0.985728,12,331.69011
0.942552,12,331.717962
0.985681,12,331.742736
0.974958,12,331.770736
0.982376,12,331.798694
0.970185,12,331.822408
0.981753,12,331.845408
0.982165,12,331.876557
0.967779,12,331.901485
0.951937,12,331.926158
0.978555,12,331.949831
0.970022,12,331.973845
0.963383,12,331.999485
0.962563,12,332.024818
0.99052,12,332.056168
0.93174,12,332.082562
0.932486,12,332.111238
0.963485,12,332.151172
0.938868,12,332.178625
0.970413,12,332.202522
0.97758,12,332.228736
0.959163,12,332.255905
0.978969,12,332.283627
0.975475,12,332.314697
0.984529,12,332.345198
0.989082,12,332.372504
0.984616,12,332.400771
0.973696,12,332.42505
0.90513,12,332.45724
0.898094,12,332.483059
0.971459,12,332.509107
0.998492,12,332.536379
0.972035,12,332.574791
0.986865,12,332.604842
0.944574,12,332.638997
0.989219,12,332.668937
0.984918,12,332.694853
0.982409,12,332.728477
0.989922,12,332.755802
0.982989,12,332.781502
0.958244,12,332.807458
0.989083,12,332.831917
0.996836,12,332.855704
0.957478,12,332.880929
0.982456,12,332.903681
0.995205,12,332.930322
0.970373,12,332.954573
0.961545,12,332.97864
0.958854,12,333.009551
0.934921,12,333.046649
0.933648,12,333.077326
0.981144,12,333.102473
0.969997,12,333.125827
0.951829,12,333.150608
0.968453,12,333.184384
0.98397,12,333.213709
0.981006,12,333.238005
0.953746,12,333.263458
0.957183,12,333.289317
0.95344,12,333.31459
0.986597,12,333.342604
0.983972,12,333.369007
0.97623,12,333.391328
0.942201,12,333.428255
0.98097,12,333.452175
0.987246,12,333.475142
0.980412,12,333.501044
0.990657,12,333.526
0.963383,12,333.550687
0.956355,12,333.578007
0.952012,12,333.605367
0.939886,12,333.630947
0.985935,12,333.657194
0.92975,12,333.682616
0.975866,12,333.708971
0.958697,12,333.732983
0.99011,12,333.75894
0.986189,12,333.796303
0.969423,12,333.82374
0.938775,12,333.850498
0.971013,12,333.874698
0.959156,12,333.898927
0.985287,12,333.922942
0.936457,12,333.948525
0.987304,12,335.562036
0.997344,12,335.60158
0.961356,12,335.642195
0.990614,12,335.680338
0.9775,12,335.715443
0.985806,12,335.753556
0.991935,12,335.797987
0.98983,12,335.838523
0.954354,12,335.87709
0.993636,12,335.906853
0.979884,12,335.935623
0.978778,12,335.965731
0.973315,12,335.995714
0.983232,12,336.0322
0.975173,12,336.068715
0.95975,12,336.095842
0.965778,12,336.126678
0.98032,12,336.15292
0.960484,12,336.183223
0.984167,12,336.221993
0.979075,12,336.261996
0.915149,12,336.298017
0.991267,12,336.323718
0.970295,12,336.350791
0.976354,12,336.378006
0.960867,12,336.40923
0.971239,12,336.447134
0.974507,12,336.477962
0.952819,12,336.501122
0.997434,12,336.523813
0.96513,12,336.546767
0.94841,12,336.573308
0.957098,12,336.595778
0.951372,12,336.619714
0.97095,12,336.648563
0.983008,12,336.671643
0.993969,12,336.694563
0.96511,12,336.719318
0.962672,12,336.755167
0.99147,12,336.789538
0.980197,12,336.816776
0.980582,12,336.840393
0.952701,12,336.863159
0.980453,12,336.885781
0.993682,12,336.914889
0.95781,12,336.944894
0.956642,12,336.97502
0.947056,12,337.00692
0.971752,12,337.037657
0.980753,12,337.073611
0.948173,12,337.099471
0.97829,12,337.123235
0.970576,12,337.156287
0.926742,12,337.184545
0.983022,12,337.211806
0.986594,12,337.235425
0.991603,12,337.257626
0.98053,12,337.279797
0.976297,12,337.302575
0.951038,12,337.332536
0.966191,12,337.361522
0.989455,12,337.38451
0.990434,12,337.415085
0.993262,12,337.441524
0.964614,12,337.466421
0.967602,12,337.492437
0.983673,12,337.514052
0.899486,12,337.545651
0.975075,12,337.579695
0.958727,12,337.608123
0.943374,12,337.63861
0.972162,12,337.667907
0.984692,12,337.702761
0.993641,12,337.731055
0.966709,12,337.761281
0.970205,12,337.792641
0.995287,12,337.82025
0.932323,12,337.8452
0.948787,12,337.87843
